Data,Id_Marketing,Sessoes,Usuarios,Conversoes,Receita
2025-11-24,2,885,721,22,5199.5
2025-11-24,3,874,695,13,3116.95
2025-11-24,4,631,512,6,999.0699999999999
2025-11-24,5,555,435,14,3428.19
2025-11-24,6,218,164,8,1495.7
2025-11-24,7,181,138,3,569.2
2025-11-25,1,1240,1019,21,4554.8099999999995
2025-11-25,2,977,792,22,5467.69
2025-11-25,3,1025,857,15,2566.46
2025-11-25,4,671,533,6,1047.31
2025-11-25,5,521,459,15,4394.49
2025-11-25,6,256,231,8,1425.54
2025-11-25,7,204,173,3,953.47
2025-11-26,1,1289,1079,18,3282.7200000000003
2025-11-26,2,974,730,22,6614.37
2025-11-26,3,1125,954,12,1556.76
2025-11-26,4,789,650,7,915.85
2025-11-26,5,665,525,17,3468.52
2025-11-26,6,274,243,10,2337.63
2025-11-26,7,192,173,3,515.13
2025-11-27,1,2060,1860,35,6482.91
2025-11-27,2,1513,1251,29,6801.85
2025-11-27,3,1697,1262,23,5620.33
2025-11-27,4,1310,1055,16,3359.2
2025-11-27,5,1091,855,29,6323.16
2025-11-27,6,421,330,17,2841.84
2025-11-27,7,289,251,4,781.64
2025-11-28,1,1396,1234,20,5156.27
2025-11-28,2,1158,964,27,6640.75
2025-11-28,3,1230,960,14,2720.29
2025-11-28,4,936,715,8,2428.18
2025-11-28,5,652,486,17,3518.39
2025-11-28,6,309,264,10,1401.77
2025-11-28,7,244,197,4,431.51
2025-11-29,1,1778,1626,29,6583.07
2025-11-29,2,1204,898,28,7063.65
2025-11-29,3,1160,894,13,3125.5
2025-11-29,4,963,761,11,2166.49
2025-11-29,5,756,607,26,4806.22
2025-11-29,6,296,237,12,3332.13
2025-11-29,7,263,202,5,682.61
2025-11-30,1,1967,1547,36,7995.01
2025-11-30,2,1454,1233,30,5743.26
2025-11-30,3,1881,1652,28,5241.7
2025-11-30,4,1238,951,14,2749.35
2025-11-30,5,1037,944,28,3731.96
2025-11-30,6,377,340,14,3627.3399999999997
2025-11-30,7,329,284,6,886.23
2025-12-01,1,1345,1007,21,4810.38
2025-12-01,2,909,789,21,4109.24
2025-12-01,3,985,776,13,3919.16
2025-12-01,4,788,603,8,2143.02
2025-12-01,5,606,515,18,3453.63
2025-12-01,6,283,236,11,2564.14
2025-12-01,7,218,187,4,479.61
2025-12-02,1,1419,1175,22,5871.94
2025-12-02,2,1054,878,20,4418.83
2025-12-02,3,955,851,14,2393.43
2025-12-02,4,758,641,8,2023.86
2025-12-02,5,650,500,23,3740.19
2025-12-02,6,272,214,11,1811.78
2025-12-02,7,246,192,4,864.9499999999999
2025-12-03,1,1440,1141,21,5210.76
2025-12-03,2,1135,925,22,4912.1
2025-12-03,3,1135,878,15,3527.4700000000003
2025-12-03,4,904,783,8,1360.58
2025-12-03,5,690,550,22,4625.78
2025-12-03,6,310,276,11,2619.4
2025-12-03,7,244,188,4,1486.48
2025-12-04,1,1322,1095,19,4125.13
2025-12-04,2,1225,1056,24,3538.94
2025-12-04,3,1245,1048,18,2514.71
2025-12-04,4,842,640,8,1462.04
2025-12-04,5,634,510,21,6286.68
2025-12-04,6,315,240,11,1809.51
2025-12-04,7,244,183,4,1097.3799999999999
2025-12-05,1,1728,1486,29,4499.83
2025-12-05,2,1366,1174,32,8205.71
2025-12-05,3,1413,1142,21,4265.22
2025-12-05,4,980,761,10,2921.8599999999997
2025-12-05,5,794,670,20,3756.71
2025-12-05,6,392,348,13,2665.53
2025-12-05,7,281,219,4,452.45000000000005
2025-12-06,1,1826,1616,29,5261.36
2025-12-06,2,1324,1132,27,6885.76
2025-12-06,3,1256,1119,14,4303.62
2025-12-06,4,1010,808,11,1686.04
2025-12-06,5,883,712,23,5121.63
2025-12-06,6,375,326,13,3219.5299999999997
2025-12-06,7,275,214,4,1238.81
2025-12-07,1,1704,1547,27,5044.76
2025-12-07,2,1138,965,24,5569.94
2025-12-07,3,1156,963,13,3425.27
2025-12-07,4,994,790,10,1848.04
2025-12-07,5,765,683,21,6224.55
2025-12-07,6,344,292,11,2817.45
2025-12-07,7,246,194,4,922.47
2025-12-08,1,1246,1123,19,5534.14
2025-12-08,2,999,896,22,3149.85
2025-12-08,3,966,876,12,2753.21
2025-12-08,4,773,587,7,1440.46
2025-12-08,5,636,549,16,3883.12
2025-12-08,6,289,251,10,3587.21
2025-12-08,7,202,175,3,682.9000000000001
2025-12-09,1,1369,1153,19,5313.28
2025-12-09,2,947,758,21,4128.02
2025-12-09,3,1230,955,16,3973.88
2025-12-09,4,744,653,7,942.57
2025-12-09,5,547,467,15,3506.53
2025-12-09,6,271,248,9,2222.86
2025-12-09,7,222,180,4,448.43
2025-12-10,1,1233,966,20,3241.19
2025-12-10,2,894,768,20,4209.27
2025-12-10,3,950,779,10,2656.7
2025-12-10,4,776,598,9,1850.1499999999999
2025-12-10,5,626,528,22,5038.81
2025-12-10,6,302,238,12,2579.87
2025-12-10,7,225,185,4,468.37
2025-12-11,1,1224,951,20,4917.84
2025-12-11,2,1088,815,22,4705.2300000000005
2025-12-11,3,1035,859,13,2664.55
2025-12-11,4,727,603,7,2530.12
2025-12-11,5,682,597,24,5270.03
2025-12-11,6,259,234,8,2062.54
2025-12-11,7,236,213,4,1763.11
2025-12-12,1,1560,1319,25,4546.79
2025-12-12,2,1088,809,22,6114.25
2025-12-12,3,1244,974,14,2241.76
2025-12-12,4,902,734,10,1562.4
2025-12-12,5,852,710,27,4967.91
2025-12-12,6,317,259,13,3122.25
2025-12-12,7,252,219,5,816.49
2025-12-13,1,1595,1220,25,6035.96
2025-12-13,2,1293,960,28,5824.79
2025-12-13,3,1423,1246,18,5354.9
2025-12-13,4,1025,838,12,2683.1
2025-12-13,5,846,693,26,5867.84
2025-12-13,6,348,304,15,2848.5
2025-12-13,7,272,206,5,1266.18
2025-12-14,1,1611,1463,25,5624.39
2025-12-14,2,1122,1028,25,3495.7599999999998
2025-12-14,3,1379,1055,16,3518.02
2025-12-14,4,978,891,11,3886.6000000000004
2025-12-14,5,664,605,18,3977.69
2025-12-14,6,329,283,13,1659.7
2025-12-14,7,236,215,3,427.90999999999997
2025-12-15,1,1269,1053,21,5236.01
2025-12-15,2,871,719,16,4260.45
2025-12-15,3,1107,844,13,3312.56
2025-12-15,4,698,621,7,673.72
2025-12-15,5,429,375,12,3726.29
2025-12-15,6,260,219,10,2595.29
2025-12-15,7,194,167,3,475.62
2025-12-16,1,1277,1091,19,4690.49
2025-12-16,2,880,743,21,3929.69
2025-12-16,3,1069,878,13,2099.6099999999997
2025-12-16,4,817,645,7,2343.47
2025-12-16,5,578,485,19,4569.29
2025-12-16,6,301,271,12,3280.44
2025-12-16,7,221,180,4,393.09
2025-12-17,1,1214,1005,19,3639.96
2025-12-17,2,1028,911,21,4369.81
2025-12-17,3,1073,825,16,3208.45
2025-12-17,4,893,820,9,1726.75
2025-12-17,5,674,585,20,5863.85
2025-12-17,6,284,258,9,1197.67
2025-12-17,7,201,156,3,746.6
2025-12-18,1,1331,1223,19,4550.68
2025-12-18,2,966,847,22,5099.41
2025-12-18,3,1252,1049,17,4977.94
2025-12-18,4,801,646,9,2084.0499999999997
2025-12-18,5,765,681,24,4553.15
2025-12-18,6,320,290,13,3242.62
2025-12-18,7,239,200,4,775.4399999999999
2025-12-19,1,1409,1096,20,4733.91
2025-12-19,2,1105,940,22,4423.19
2025-12-19,3,980,733,12,2399.79
2025-12-19,4,939,817,9,2623.25
2025-12-19,5,791,614,25,5676.13
2025-12-19,6,258,224,10,1702.28
2025-12-19,7,259,219,4,1138.66
2025-12-20,1,1552,1165,20,5232.83
2025-12-20,2,1275,1129,30,7025.93
2025-12-20,3,1181,1075,14,3012.43
2025-12-20,4,987,818,11,2647.69
2025-12-20,5,907,682,24,6680.68
2025-12-20,6,344,256,13,3749.05
2025-12-20,7,256,232,4,1410.2200000000003
2025-12-21,1,1538,1223,22,4537.11
2025-12-21,2,1395,1206,35,6453.44
2025-12-21,3,1396,1242,17,4452.97
2025-12-21,4,988,905,12,3368.5
2025-12-21,5,776,614,25,5435.57
2025-12-21,6,346,285,11,2339.65
2025-12-21,7,264,197,5,1770.6
2025-12-22,1,1191,1022,20,4892.38
2025-12-22,2,923,819,21,6818.6900000000005
2025-12-22,3,955,710,11,1622.53
2025-12-22,4,688,573,7,1625.6
2025-12-22,5,639,535,17,3588.12
2025-12-22,6,228,178,9,1503.3
2025-12-22,7,209,177,3,123.2
2025-12-23,1,1226,909,19,4083.11
2025-12-23,2,948,860,19,3366.91
2025-12-23,3,958,876,12,1980.58
2025-12-23,4,915,811,8,1923.84
2025-12-23,5,649,521,18,5046.9
2025-12-23,6,248,206,10,1476.41
2025-12-23,7,200,169,4,1268.7
2025-12-24,1,1211,1041,22,5109.06
2025-12-24,2,1154,954,27,5507.17
2025-12-24,3,1193,948,13,2822.7
2025-12-24,4,814,695,10,2658.2599999999998
2025-12-24,5,687,572,22,4821.77
2025-12-24,6,263,197,9,1287.59
2025-12-24,7,222,173,3,530.66
2025-12-25,1,1109,849,19,3546.23
2025-12-25,2,768,594,15,3343.33
2025-12-25,3,1045,895,15,2544.58
2025-12-25,4,781,642,9,1421.24
2025-12-25,5,652,507,21,4830.66
2025-12-25,6,261,198,8,1256.71
2025-12-25,7,236,199,3,457.71
2025-12-26,1,1267,984,21,4937.26
2025-12-26,2,1066,876,20,4108.7300000000005
2025-12-26,3,937,810,11,1628.15
2025-12-26,4,796,634,9,1335.2
2025-12-26,5,663,592,20,3591.61
2025-12-26,6,295,257,11,3071.46
2025-12-26,7,214,195,3,1169.6
2025-12-27,1,1588,1284,23,3855.17
2025-12-27,2,1048,961,24,5547.44
2025-12-27,3,1327,1210,14,2217.58
2025-12-27,4,754,596,7,1184.93
2025-12-27,5,657,512,19,3760.45
2025-12-27,6,296,259,10,1676.45
2025-12-27,7,252,196,4,556.73
2025-12-28,1,1291,1004,21,4117.2
2025-12-28,2,1063,925,24,6257.5199999999995
2025-12-28,3,1031,816,11,1698.9399999999998
2025-12-28,4,760,584,8,1146.48
2025-12-28,5,644,571,20,3174.92
2025-12-28,6,289,249,9,1771.22
2025-12-28,7,210,167,3,491.08000000000004
2025-12-29,1,1164,1060,16,3189.75
2025-12-29,2,696,587,16,3029.27
2025-12-29,3,898,702,13,3113.59
2025-12-29,4,727,614,7,815.0
2025-12-29,5,472,354,14,2357.48
2025-12-29,6,240,202,7,1199.83
2025-12-29,7,191,160,3,1129.65
2025-12-30,1,1268,1135,17,3952.6
2025-12-30,2,707,591,18,4408.75
2025-12-30,3,943,703,12,4213.73
2025-12-30,4,746,610,8,2425.82
2025-12-30,5,540,481,15,2525.35
2025-12-30,6,270,229,9,2444.27
2025-12-30,7,143,130,2,154.47
2025-12-31,1,1116,982,16,3391.46
2025-12-31,2,997,870,18,3461.43
2025-12-31,3,869,775,12,2725.89
2025-12-31,4,703,570,7,1310.8
2025-12-31,5,573,430,15,3285.96
2025-12-31,6,270,209,8,1394.8899999999999
2025-12-31,7,182,156,2,318.31
